Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering
6239.D2092.5.1,0.006649008054489432,0.000550597619704004,4.062779757207535e-06,0.43629685418250236,0.11102225776356124
6239.ZK524.4.1,0.014433212606086815,0.001747990055486568,1.2756943840857492e-05,0.43950507246756687,0.1972628199712765
6239.F54D7.7.1,0.0033515325152710957,0.0003662102634502743,2.1900048638079063e-07,0.40880969699488146,0.5272342675832893
6239.T16A1.5.1,0.016054921887669604,0.0007595815592395716,0.0001217181726915423,0.39759636866107656,0.5659068159068159
6239.C56C10.1.1,0.031244932158495053,0.0036406496466709014,3.047985522306899e-05,0.4557725598617639,0.27519145082847085
6239.F32B6.4.1,0.06438185847883669,0.015734081338256697,3.097657153940343e-05,0.4571533801528845,0.7553316540722083
6239.C06H5.6a.1,0.006811178982647711,0.0007462423261263107,7.267948449316105e-07,0.42609733972263,0.4968888888888889
6239.C36C5.2a.1,0.009351856857127413,0.0013442915479765618,1.2042526274533395e-06,0.42840775093380434,0.4994622933189945
6239.T19C4.4.1,0.005351640629223202,0.0008482469231363611,5.720795109051971e-07,0.4078857923332485,0.3603380746237889
6239.Y6B3B.9a.1,0.024433753175847343,0.003139147312713378,1.1866234911081758e-05,0.4474529547755701,0.373300237427153
6239.C06E1.5.1,0.0039461592518514515,0.00013690695972696536,5.273237572811143e-05,0.3887879506943296,0.4786910197869102
6239.ZK337.2.1,0.04156981458457214,0.009218475390371135,2.2783975207759366e-05,0.4732175586184902,0.29167005309926314
6239.Y55F3AM.11.1,0.09995134872155252,0.022291551005220435,0.00012959581942571487,0.5020209835117673,0.2707038319531559
6239.T06D4.2.1,0.03454240769771339,0.0035990265972863215,1.5872331858362665e-05,0.46254043882855544,0.7578504815027399
6239.W04H10.4a.1,0.0025406778744797016,9.75289484504352e-05,1.1536874251949945e-06,0.37538201638173174,0.6688251618871416
6239.F41C3.8b.1,0.0004324558084220769,1.5319825423316937e-05,1.0106953215500598e-06,0.33633158793051077,0.14285714285714285
6239.C36F7.4e.1,0.07357154440780583,0.010854869085138752,0.0005638256130395021,0.48933067875326297,0.13368306176254485
6239.F26D2.15.1,0.061570895724093196,0.010581009361765866,5.41134309374283e-05,0.4819895655175291,0.18278605936512002
6239.F56D6.1.1,0.003459646467376615,0.00029945293838840606,2.875787522078424e-06,0.4066244663569127,0.34226190476190477
6239.F08G12.10.2,0.03232607167955025,0.0030102930239108506,0.00013857326060000546,0.4678775343205537,0.1923945255822031
6239.D1065.1a.1,0.0038921022757986918,0.0002756568209041225,1.0905196804073836e-07,0.39302951526242036,0.5395148669796557
6239.T08B1.4b.1,0.0016217092815827884,9.634679156000094e-05,6.418917969231288e-08,0.38113309176572957,0.5517241379310345
6239.F29D10.1.1,0.022757986918211796,0.006139762068907816,7.292592730508382e-08,0.4155648991032869,0.9644157900689967
6239.T11G6.1a.1,0.05708416671171415,0.009960888338564164,8.149339895588634e-05,0.47426601054659173,0.2984920292977165
6239.Y80D3A.2a.1,0.028704254284015355,0.004286801304019265,5.191553325722187e-05,0.4545795852872189,0.29944924137440926
6239.R09E12.3.1,0.12400670306503055,0.02256358365554258,0.0007233509014229376,0.5105840927853698,0.17969324782486862
6239.F55D1.1.1,0.06789556192226608,0.004634809032864016,0.0005575809375461847,0.4738265588740993,0.3576610754434491
6239.C17D12.2a.1,0.015946807935564085,0.0015357892569666982,2.1765862814284635e-05,0.4487618708345889,0.1259310503862562
6239.R10E9.3a.1,0.018703713714254826,0.0022902824181868873,7.93929429433591e-06,0.4547480229577715,0.8181285080003351
6239.F43G6.9.1,0.03221795772744473,0.004797223026961129,2.4012429059206217e-05,0.4643722590464018,0.26944898764875075
6239.ZK809.8b.1,0.0013514244013189904,0.00011442476143106426,2.3846538149774776e-07,0.3658771631794993,0.37666666666666665
6239.C08F1.4a.3,0.014595383534245094,0.003278136127982459,1.3438013030481963e-05,0.4467471416355597,0.4455734544953876
6239.C25G4.17.1,5.405697605275961e-05,7.640627533806129e-08,0.0,0.2588457461385898,0.0
6239.C54G10.3b.1,0.02200118925347316,0.0026035870291509586,2.8575352147112045e-05,0.4611384851425692,0.15891843478050374
6239.Y79H2A.1a.1,0.013460187037137143,0.0012165357183652114,2.5232164846505337e-05,0.4460759762867166,0.16721725612125923
6239.Y54G2A.73a.1,0.007946375479755663,0.0010691440394242765,2.673237420455235e-07,0.426897698800559,0.38095238095238093
6239.C08C3.3.1,0.026271690361641172,0.0020378294206316997,9.206318281336157e-05,0.4627031987477129,0.1459081074201349
6239.C17G10.8.1,0.12946645764635928,0.021309774189229184,0.0006785225639154519,0.5094114080850215,0.18741879053932675
6239.W03C9.6.2,0.0008649116168441538,1.645400646778429e-05,2.0086298748920652e-07,0.33784381474355857,0.5666666666666667
6239.F13H8.8.1,0.03178550191902265,0.008833463522658479,6.228866346100367e-06,0.46006671328476295,0.3404489564139114
6239.T03E6.6.1,0.031244932158495053,0.007681068763247989,0.0001782951269697824,0.4678775343205537,0.3098355052083021
6239.F38A1.9.1,0.0005946267365803557,8.243673689705203e-05,4.827521756204424e-09,0.3573196713000098,0.3090909090909091
6239.F47B8.5b.1,0.009622141737391211,0.00041702199847271716,6.5661491418671e-06,0.3964319285349292,0.7241795213610106
6239.F15B10.1a.1,0.004702956916590086,0.00034106978242768265,1.8908387979479844e-06,0.41422774549697366,0.1831061213579257
6239.W09C3.2.1,0.06849018865884643,0.016393459158913028,8.567391803726096e-05,0.4543215564011971,0.6724371610863192
6239.Y5H2B.2b.2,0.014162927725823019,0.002052967112726349,3.280274925898659e-05,0.448073736531009,0.2636073820596063
6239.F28A10.6.1,0.0441645494351046,0.004997734087926146,7.101425867781121e-05,0.46804407264762804,0.300828593371253
6239.Y43F4B.4.1,0.03724525650035137,0.006612033928255468,0.00016702398629700148,0.46600621368409545,0.278719580112735
6239.Y49A3A.2.4,0.04692145521379534,0.007798070846050048,7.417288791771157e-05,0.4715085793964733,0.2221575537235767
6239.Y71F9B.1.1,5.405697605275961e-05,1.2398351534835117e-08,0.0,0.2490174018339241,0.0
6239.ZC482.3.1,0.029677279852965026,0.008438551627160416,8.967038059143616e-05,0.4699918166247927,0.4426295986066239
6239.T03G6.2c.1,0.01383858586950646,0.0016071432816269794,2.458955157162748e-05,0.4517462016975413,0.17916666666666667
6239.ZK512.3.1,0.016271149791880643,0.002405514642393873,3.232240179055374e-05,0.445816711437205,0.19169435215946845
6239.C27D9.1.1,0.04767825287853398,0.007858922754590332,4.091085892327446e-05,0.46739049598538873,0.3246877260173839
6239.F54C8.5.1,0.11124925671657927,0.020482755792351853,0.0003447274214109873,0.4993790545078262,0.1987817559136996
6239.R02D1.1a.1,0.00416238715606249,0.0010344144600401017,1.408046397380626e-07,0.41954259361827995,0.41353383458646614
6239.C24B9.3.1,0.0017838802097410672,0.00011069391211472514,2.1192677332117423e-08,0.36599354789114114,0.7083333333333334
6239.C25H3.7a.1,0.002378506946321423,0.0002590358297557209,1.973819901658157e-06,0.3947572471882426,0.20613107822410148
6239.C44H9.7b.1,0.0017838802097410672,6.0897466396455985e-05,5.9892908293415415e-06,0.36108329179092064,0.5625
6239.F16H6.3.1,0.028488026379804316,0.008105563543557558,6.210196375979721e-05,0.46954826978973896,0.4325798515162228
6239.F45E1.1.1,0.0009189685928969134,7.498449038983338e-05,3.5848751839658705e-09,0.3701290682062952,0.6397058823529411
6239.F41G4.7.1,0.0019460511378993459,0.00013008671617028216,5.4791672434783885e-05,0.3702481741191148,0.4523809523809524
6239.Y39G10AR.3a.1,0.01524406724687821,0.002490291461310476,3.633512246043788e-06,0.44815009166406605,0.2743747002852023
6239.Y67A10A.11a.1,0.02924482404454295,0.00857742188181281,3.115815456531234e-06,0.4678299737071539,0.557705209830903
6239.H20E11.3.1,0.004432672036326288,0.00024752674745050164,6.243207849211031e-05,0.3997895512275828,0.4796747967479675
6239.R155.2.1,0.08978863722363371,0.023523369859751588,7.792386925240555e-05,0.4847308827578205,0.46648484364912995
6239.F26E4.11.1,0.029569165900859506,0.004416730071351204,3.6759291507873434e-05,0.4567677211467262,0.2097220269066704
6239.T23F11.1.1,0.057570679496188985,0.012005479742040184,8.135890530958682e-05,0.47679641194966343,0.26070104839563696
6239.Y48G1BM.7.1,0.0007567976647386346,9.449545552248838e-05,6.495773100228667e-10,0.3648113325943583,0.6153846153846154
6239.K11D12.12.1,0.026541975241904967,0.006221102739430664,4.455711522793126e-06,0.45667707239652966,0.31887443368386054
6239.C41D11.3c.1,0.006216552246067355,0.0012999065119420241,2.292602451967811e-06,0.4235874244219168,0.22913806254767352
6239.C30B5.2a.1,0.008757230120547056,0.0008539041550048237,7.932689313340385e-06,0.4219949904955187,0.14876159803696035
6239.Y46E12BL.4a.1,0.01232499054002919,0.0015489748988200022,5.81207759398229e-06,0.4457195648001672,0.21717288816755545
6239.C38C6.4.1,0.053083950483809934,0.009826859315425087,5.262994146931152e-05,0.4773527671561391,0.28717527108752655
6239.T12B3.2.1,0.00854100221633602,0.0008427143755321744,3.7358991776510168e-06,0.43076351238713273,0.35330162057566716
6239.K05D4.3.1,0.00021622790421103844,2.4863627215042083e-05,0.0,0.34134559836414136,0.3333333333333333
6239.F15E11.15.2,0.007459862695280826,0.0006690979910432323,5.019810000830561e-05,0.4248975087794051,0.27811276843330157
6239.F38E9.2.1,0.006000324341856317,0.000494601898211378,1.1946631471790511e-05,0.4317535875363879,0.15872235872235874
6239.F56D1.2.1,0.03302881236823612,0.008094072945859045,1.9878222914906672e-05,0.46525246323737635,0.30833623997209625
6239.Y53G8AR.7a.1,0.0039461592518514515,0.00031069626451463476,4.830772993898966e-06,0.410523592653848,0.1830289193302892
6239.D2030.8.1,0.03216390075139197,0.003924314763104178,9.999546453023426e-06,0.4468881260711877,0.49161644455762105
6239.F39H12.2.1,0.005243526677117682,0.0005211878294089614,4.2949391881272815e-06,0.41215039326056746,0.20081615120274915
6239.W05E7.3.1,0.006054381317909077,0.00047037142203876133,1.3279035679622323e-05,0.3960396158891747,0.3248069498069498
6239.T21C9.9.2,0.009514027785285692,0.0007439418469800985,2.7254777976820888e-06,0.3885089790937132,0.6428571428571429
6239.F02H6.5a.1,0.040867073895886265,0.006569355243770756,0.0001228231226529406,0.4667032441469516,0.3312134272399173
6239.C07A9.3b.1,0.025947348505324614,0.0039799413058338815,3.715208516808771e-05,0.4575965564349119,0.1904749478079332
6239.ZK856.12.1,0.04167792853667766,0.005944555695061286,5.130087536111341e-05,0.46838942231830916,0.3109707413209359
6239.C08E3.13.2,0.00016217092815827883,2.465321634801891e-07,5.546331454757435e-07,0.2861979302174417,0.3333333333333333
6239.F28E10.1j.1,0.011946591707659875,0.0009523041017693235,1.5072383129777794e-05,0.4429419278981859,0.42468120115178937
6239.R10D12.1.1,0.0016217092815827884,1.7868097769666213e-05,1.3102884628215864e-07,0.34166869831804947,0.7816091954022989
6239.F13B12.2.1,0.005838153413698038,0.0007202816188165499,1.910003088843607e-06,0.41349272175774365,0.46002076843198336
6239.T12A2.2.1,0.03459646467376615,0.005339371081833811,3.972517283186238e-05,0.4617862652797317,0.2480829420970266
6239.T22D1.9.1,0.05703010973566139,0.01190734972714515,4.032944339471364e-05,0.4764015699336604,0.27793555581535473
6239.B0491.8a.1,0.01113573706686848,0.001025112750235642,9.73313404970206e-06,0.4406095944418876,0.15680795642907885
6239.F53B1.7.1,0.02400129736742527,0.0025707551452307372,3.125180797467287e-05,0.4558515616426433,0.2570923067537063
6239.Y43F8B.4b.1,0.047840423806692255,0.011348007361884021,0.00010413144518464003,0.47937892467518634,0.3848505764757011
6239.F35C11.4.1,0.0025406778744797016,0.00019117829776197506,1.9009873427005557e-07,0.39129188822616756,0.13691026827012026
6239.ZK1321.1.1,0.029569165900859506,0.00861752719246215,3.7096060236145567e-06,0.46844901688066837,0.5500130582397493
6239.Y56A3A.20.1,0.03302881236823612,0.005829304021437133,4.149208005938717e-05,0.4636821687919124,0.22904671192079634
6239.C34F6.1.1,0.022379588085842478,0.0017497230630764702,8.51260512148843e-05,0.44840115614118875,0.29630019534219976
6239.C48G7.3a.1,0.014108870749770259,0.002529156549820722,7.958954161546753e-06,0.44084172191327636,0.2771588564692013
6239.R05A10.3.1,0.04038056111141143,0.0065589942960495,0.00012090740164641509,0.47131543217636157,0.2474276013796024
6239.Y32F6B.3.1,0.13525055408400455,0.02315048753483232,0.0013208397319871394,0.5145371307892143,0.20600009396720928
6239.T10E9.14.1,0.01702794745661928,0.004262027856004236,2.037412212339073e-06,0.4471920872899117,0.2776059043574967
6239.C50H11.8.1,0.0003783988323693173,1.8925071189112262e-05,0.0,0.33784381474355857,1.0
6239.F26F2.5.1,0.002216336018163144,7.564443912503959e-05,1.108777642101952e-06,0.35781277508555087,0.5792682926829268
6239.C16D9.4.1,0.01243310449213471,0.0023653758706303775,2.167630562098914e-05,0.4395995287479167,0.1442566926143915
6239.Y116A8C.14a.1,0.01394669982161198,0.0017956693019416403,2.9712615138474442e-05,0.4469423745508875,0.20592404910566162
6239.EGAP2.3.2,0.016054921887669604,0.0011123145793449853,0.00022200619817341343,0.44946309549725344,0.1578851578851579
6239.F49A5.8.1,0.013081788204767826,0.0012167698637436729,2.014585298403681e-06,0.402754648319255,0.8170844621240698
6239.K09A9.3.1,0.004000216227904211,0.0005496154211527953,4.713643153976962e-07,0.4210780087691051,0.26101443909663086
6239.C40D2.2.1,0.012919617276609547,0.002997380510934486,1.151508075596281e-06,0.4419954253391718,0.5104954115537428
6239.C27A12.3.1,0.05427320395697065,0.01146386034073186,3.337863910842927e-05,0.47515962794250594,0.2877741278157559
6239.C25A1.20.1,0.03556949024271582,0.0065082215553797906,1.2616526056874403e-05,0.4592632837385617,0.4572270567607204
6239.C18E9.4.2,0.041245472728255586,0.006016616475054295,6.63030783460673e-05,0.4699438252208538,0.23815027708692377
6239.Y37E11B.5.1,0.032758527487972325,0.004679914794854159,1.5188029750233145e-05,0.45582898691072415,0.4134958950440499
6239.F26A1.4.1,0.04519163198010703,0.012218046309426684,9.549169786555765e-07,0.43816607476975544,0.8901269231871186
6239.Y73F8A.14.1,0.06346288988593979,0.015554363236368423,3.1391608981178315e-05,0.4565298448907972,0.7697803067601383
6239.ZC21.2b.1,0.021568733445051086,0.0024679077470967058,6.296695169484338e-05,0.45859970767217645,0.14266822835984433
6239.M142.4.1,0.015081896318719932,0.00102868990575775,0.00011055293154970832,0.4520346093401229,0.1884170083288208
6239.W06B11.1.1,0.007459862695280826,0.0008969865418291146,1.879946745626416e-05,0.42945713305128785,0.20681265206812652
6239.T08A9.3.1,0.06524677009568085,0.006483751106366079,0.00033524511061409896,0.48840893201147473,0.3681330986602475
6239.C53B7.4.1,0.035515433266663066,0.004914100119482926,7.28506665302883e-05,0.46884272164463275,0.27755503582433083
6239.M01A10.3.2,0.02513649386453322,0.0037076752597876334,4.963191541872594e-05,0.4559418829348253,0.19261216166110492
6239.B0207.8.1,0.019892967187415535,0.0005493793603713236,1.6176178460355166e-05,0.38147269810967105,0.7178651818504916
6239.W08F4.6.1,0.019352397426887942,0.0012307606383558233,0.00010059281234687723,0.4394106567699369,0.3557579456363551
6239.R11F4.2b.1,0.09308611276285204,0.020597638809382427,0.00020400882804837682,0.4961355468367203,0.30385394332900745
6239.C06E4.7.1,0.0018919941618465864,6.147149480103959e-05,1.4763672330486926e-08,0.354983888339083,0.7932773109243697
6239.T25D1.3.1,0.08362614195361912,0.01835597576068108,6.1025550532412104e-05,0.49453618442918756,0.2330881203113149
6239.M01A12.4.1,0.014973782366614412,0.0032535752558862153,1.0512075918738624e-06,0.4405568722868067,0.41113378328886097
6239.Y47H9C.8.1,0.0028650197307962593,0.0002536554336870325,3.6353873645051305e-06,0.3838269768853781,0.26995645863570394
6239.F59E11.1.1,0.0044867290123790475,0.0006117458894775794,6.228781305802025e-05,0.4048983738480734,0.36585365853658536
6239.F42F12.7.1,0.0038921022757986918,0.00013073018752906394,1.5860335074163603e-05,0.37981987012825996,0.3215962441314554
6239.F25B4.6.1,0.0477863668306395,0.006969055050692297,4.1427497387025055e-05,0.4698118993818014,0.24322163746585837
6239.JC8.10b.1,0.029569165900859506,0.0038203268783126164,2.8804227083078975e-05,0.462029652278298,0.17360092680019554
6239.Y69A2AR.4.1,0.021406562516892807,0.002428210489790009,6.772611438314877e-05,0.4546694031805307,0.16999104973788517
6239.E04F6.6.1,0.002919076706849019,0.0002893614291304763,5.703959667763189e-05,0.40234093466017934,0.2746331236897275
6239.T28H11.1.1,0.14114276447375534,0.03153986262338656,0.0004653940030984463,0.5115346633704709,0.24492487574673025
6239.W02B12.10.1,0.06432780150278394,0.009200150150864247,9.047760223220302e-05,0.4725009487789458,0.27364567357641123
6239.C35B8.2b.1,0.02762311476296016,0.004970240643390826,3.308731014135512e-05,0.4628777115329387,0.2735044702812632
6239.C07A9.1.1,0.00048651278447483647,5.900401449345483e-05,2.435208925681363e-06,0.3508234452371938,0.4444444444444444
6239.F40H7.4.1,0.0022703929942159036,0.00014507717353209713,1.4720064122577992e-05,0.38665664374569964,0.3670150987224158
6239.W01B11.6.1,0.04719174009405914,0.010014946651214952,7.816147144439225e-05,0.4730959463758354,0.30381632460039726
6239.F20E11.1.1,0.00691929293475323,0.00023730305299640922,6.765458824306721e-09,0.3613597178348089,0.9902805118110236
6239.Y18D10A.22.1,0.00973025568949673,0.0013856795862826358,1.052288653787442e-06,0.4356566988209132,0.29714463066418373
