Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering
4932.YDR497C,0.07817041456325532,0.010493492899457797,0.00011138377679489829,0.5061556329849013,0.3268715705460266
4932.YOR073W,0.033348630870429864,0.004001505494021082,8.592098379628313e-06,0.4820796460176991,0.41584577009258866
4932.YJL128C,0.08887869053082455,0.011352681416464401,0.00015825397898236194,0.5082808490786097,0.2939106178408214
4932.YPL128C,0.13584212941716384,0.020927196194085382,0.00024039131576322485,0.5209595154606311,0.3201651482373016
4932.YBR017C,0.09591555759522717,0.01585862988039773,0.00014306442298042647,0.5122639291591569,0.360737015352788
4932.YMR095C,0.03457243383815206,0.0031149960762156164,0.0001009909783897193,0.4835774522858411,0.2248180924287119
4932.YBR233W-A,0.022028453418999543,0.0014559627248514144,1.0857499703353043e-05,0.4788660171416014,0.28292540792540793
4932.YJL092W,0.0957625822242619,0.01090329002098448,0.00032199081901073453,0.5127460977331555,0.2443297124600639
4932.YCR003W,0.12069756769160166,0.019087069744478456,0.00015382073516786017,0.5168406072106262,0.3597176918672354
4932.YNR034W,0.05216460149915864,0.005903404061793027,6.768956594157378e-05,0.4971480720967374,0.30381231671554254
4932.YNL037C,0.10356432614349091,0.013661349437358227,0.00031151317626694307,0.5108627696155048,0.32223610953300763
4932.YJL051W,0.11258987303044211,0.01749406493230614,0.00022491944466453847,0.5137131630648331,0.3559967465246968
4932.YGR059W,0.03656111366070063,0.0035756072064735502,0.00021545328870686706,0.48896701323958414,0.23153194332126156
4932.YNL265C,0.03288970475753404,0.003799328887926574,0.00010473486319351794,0.4834344031947937,0.21543142795044556
4932.YBR084W,0.11993269083677528,0.019226755211349943,0.00016127400643495266,0.5143194335169158,0.37030521020668805
4932.YBR173C,0.05185865075722809,0.006554818397520816,0.00010352974070226884,0.4925778012207068,0.2657310921436177
4932.YLR142W,0.09973994186935904,0.01036482471580859,0.00024206083248929234,0.5084785314250155,0.24293441896845816
4932.YHR174W,0.2023864157870583,0.033202930128947546,0.0006867279413547883,0.5417253667025773,0.2972305412331347
4932.YLL067W-A,0.014379684870735814,8.574533274832732e-05,7.725378821385554e-06,0.37116738587326825,0.9341111873713109
4932.YPR103W,0.0849013308857274,0.012184873790202163,0.0001556299099522907,0.5042425177414378,0.28090545419065277
4932.YGR235C,0.02218142878996482,0.0019296588622104349,1.1055333333787008e-05,0.4768400320957035,0.35402298850574715
4932.YCL047C,0.020345724338381523,0.0015684832766400965,2.8570395454111937e-05,0.4703554468268816,0.31806789701526544
4932.YGR289C,0.07235735046657489,0.009926932826816092,0.0002498372141454494,0.5070979753316267,0.34999283333930553
4932.YOR176W,0.08214777420835247,0.010106842993805447,0.00023726529190488835,0.5029235266964148,0.23995247227549404
4932.YDR052C,0.06501453266024171,0.007258911381921373,9.606313995307668e-05,0.49779165397502284,0.35412874583795784
4932.YFL012W,0.014685635612666361,0.0009843898401365571,7.514657680165054e-06,0.46752968101845227,0.374780701754386
4932.YPL152W,0.038396818112283924,0.004374266734592584,0.00010436646508092315,0.4863115607796459,0.2315219123505976
4932.YJL035C,0.05185865075722809,0.0069799229673128136,3.339042243962929e-05,0.4912082957619477,0.3237506763715069
4932.YLR423C,0.033501606241395136,0.003017102622406576,3.021258977668176e-05,0.4809446733372572,0.23798751623308617
4932.YDL116W,0.07174544898271379,0.010282209402819499,0.00011502006859629185,0.5001530221882173,0.3041842071692818
4932.YMR237W,0.017133241548110755,0.002041376402495077,1.785186597331985e-05,0.4807324606559788,0.23906048906048907
4932.YPR101W,0.029677221967263273,0.0034453940556570337,1.870136585705994e-05,0.4817598938757462,0.35713904171785693
4932.YBL014C,0.05445923206363776,0.009319331772696855,3.318227834289346e-05,0.5,0.3986390251622092
4932.YFL051C,0.007954719290194279,0.0003991500950030258,1.0143226843375082e-05,0.43999461533283973,0.2888386123680241
4932.YGL128C,0.11641425730457397,0.018411152016534132,0.00017363971367292925,0.515454975555906,0.3345563316965212
4932.YOR172W,0.07924124216001224,0.013049956238400351,0.00010617724728535,0.5050216316440049,0.3637707893027042
4932.YLR004C,0.02386415787058284,0.0020719987828769627,2.0704316274695575e-05,0.4752453653217012,0.20967741935483872
4932.YKR101W,0.022793330273825917,0.002453657509363369,2.8702115152717854e-05,0.48336291038154394,0.3207872301832033
4932.YOL111C,0.23206363775432157,0.035374701149493704,0.0009128411747382016,0.5509481668773705,0.2586447700032873
4932.YKL088W,0.04604558666054766,0.004919898532338033,6.846457904845593e-05,0.48958957459556623,0.20073089700996677
4932.YGR201C,0.13109989291724033,0.021454898281172037,0.0002534898701241213,0.5249337509033968,0.3297963990883216
4932.YPR037C,0.035031359951047884,0.0033479994430792976,3.799190889924681e-05,0.48379218472468916,0.2313261319236957
4932.YKR089C,0.03747896588649228,0.003412730785843022,6.053202711167379e-05,0.48393544566183,0.258113081298093
4932.YMR242W-A,0.03962062108000612,0.00017206581863062965,5.760648904540901e-05,0.4155225019069413,0.6857621741342672
4932.YDR318W,0.03579623680587426,0.003541018179904906,2.4955371014474047e-05,0.48991980813909913,0.3719599427753934
4932.YGL063C-A,0.03931467033807557,0.00014788259224985032,3.8217483544694266e-05,0.3982090643274854,0.683669747081712
4932.YDL055C,0.14502065167508033,0.020630958980483314,0.0004951376117396878,0.5247651922613792,0.24016770703843807
4932.YLR381W,0.036714089031665904,0.003981461488090678,2.1259175271540114e-05,0.4911344853493614,0.28253138075313805
4932.YPR033C,0.1271225332721432,0.021328987292227018,0.00014860213893466828,0.521167184883999,0.381468110709988
4932.YER074W,0.1307939421753098,0.023580461338057305,0.00013088885178715753,0.5202960840496658,0.44331867921169044
4932.YKL072W,0.1384427107235735,0.020194222680208918,0.0002586926137189315,0.5241760885253789,0.27694225785948273
4932.YDR454C,0.20682270154505125,0.03299802729698621,0.00043988380174081346,0.543527064105762,0.279894577323832
4932.YKR036C,0.05629493651522106,0.007890603162471883,0.00010897125945597393,0.49306079348318,0.2716947044189077
4932.YLR386W,0.04589261128958238,0.004697066206523051,3.9639037168247095e-05,0.489736290080911,0.1948494983277592
4932.YDR347W,0.14655040538473307,0.020255826977343332,0.00035519978111090463,0.5285413971539457,0.28630048232668637
4932.YCL067C,0.0481872418540615,0.00553166196299838,0.00013960125722321058,0.4976779596497906,0.24972196946719238
4932.YDR222W,0.014838610983631637,0.0012869023927726527,1.8513345274343832e-05,0.47099935153829525,0.18341924398625428
4932.YGL213C,0.09239712406302586,0.014299645617038342,0.00019784792887286674,0.5095089633671084,0.30264241705380385
4932.YLR177W,0.02998317270919382,0.002937264932026718,1.1008109207566964e-05,0.48165340406719714,0.30962846677132394
4932.YBL095W,0.01789811840293713,0.001731373603478803,1.2217861895109047e-05,0.47434874102024527,0.18715001473622164
4932.YAL039C,0.04329202998317271,0.004697031516492462,2.597466582729562e-05,0.4868911068076866,0.2881738215171792
4932.YDL046W,0.024782010096374485,0.00245317745792511,3.0943939647255856e-05,0.4788660171416014,0.20450885668276972
4932.YBR251W,0.19473764723879458,0.03114592391425459,0.0005280909122919946,0.5407395152618083,0.3082749114408099
4932.YER079W,0.031818877160777116,0.002537029072736613,2.9318655859026793e-05,0.4863839285714286,0.5113805276848755
4932.YLR003C,0.0674621385956861,0.011022757628962846,2.550208488146467e-05,0.4962799878530216,0.620645227788085
4932.YDL169C,0.033348630870429864,0.0028556723017369497,7.457651818895379e-06,0.47932248130224375,0.46877774489493934
4932.YBR085W,0.0728162765794707,0.011557079427378571,0.0001902480813498935,0.5011499540018399,0.3477310924369748
4932.YLR122C,0.0001529753709652746,5.077567737654813e-07,0.0,0.3071754146891593,0.0
4932.YDR286C,0.015603487838458009,0.0010641130531023567,2.1151931974423648e-05,0.4711351351351351,0.2888759464181712
4932.YNL058C,0.10234052317576871,0.0162070388344359,7.337277761174693e-05,0.5111024237685692,0.37268064767326337
4932.YPR192W,0.1271225332721432,0.016119726852156537,0.00038380354733843304,0.5203374990050147,0.23885578414742
4932.YML101C,0.007495793177298455,0.0008980755412206677,4.590467353666918e-06,0.4630259243518912,0.2576530612244898
4932.YMR191W,0.06226097598286676,0.0068332778641717,5.0210242504177264e-05,0.4933212587729228,0.3193982159499401
4932.YDR183C-A,0.0003059507419305492,6.693413599169217e-08,0.0,0.2673947723647073,1.0
4932.YLR020C,0.052317576870123915,0.006168564555718485,2.024597149519652e-05,0.49455288243304585,0.2992917288333248
4932.YKL126W,0.07205139972464433,0.009280763292471642,0.00017255328778564448,0.49977064220183487,0.2764511903148575
4932.YLL004W,0.041915251644485244,0.004476932561800117,3.3849772087091154e-05,0.48548087634608245,0.30328066094489453
4932.YBR031W,0.22364999235123148,0.03659167153826374,0.00046618849980161473,0.5550178298522669,0.3102170336641414
4932.YBL027W,0.13324154811075417,0.023869671903691686,0.0004125230363536237,0.5266253121727221,0.4291961940958338
4932.YKL012W,0.04145632553158942,0.005038794060023022,4.720615605260535e-05,0.48889387480367963,0.2786387863878639
4932.YBR170C,0.05996634541838764,0.007466015238562955,0.00011467588268147438,0.5000382467681481,0.2716347408528629
4932.YDR131C,0.008107694661159555,0.0006675774839924543,3.093342718400554e-06,0.4576769586221382,0.30551523947750364
4932.YJL220W,0.0012238029677221968,1.4872578408260994e-05,0.00015274391848406655,0.3455439264192832,0.25
4932.YKL135C,0.06639131099892918,0.010211481825825893,0.00019475745783148864,0.497299353366299,0.3229850682730069
4932.YOR067C,0.0385497934832492,0.0029647471668689997,5.756166247778175e-05,0.4850126131473512,0.2373679883640043
4932.YLR343W,0.057365764111977975,0.008833095145985037,9.838389552035676e-05,0.49432849364791287,0.3908306595365419
4932.YHR090C,0.0969863851919841,0.010687059298206568,0.0003261606346282446,0.5075704635453063,0.1845899302804232
4932.YLR314C,0.057671714853908526,0.007072333879897876,7.358106317244175e-05,0.49425374262815663,0.2896749252215136
4932.YBR052C,0.0481872418540615,0.00484940669458926,6.674512820917621e-05,0.4902504874756262,0.2896977049843292
4932.YDR195W,0.019733822854520425,0.002339968533848652,1.4578623069357507e-05,0.4764577259475219,0.26356589147286824
4932.YOR376W,0.008872571515985927,0.00011338846202347866,2.312116011375813e-05,0.4068841030748164,0.4664246823956443
4932.YDR064W,0.2504206822701545,0.0393626837718531,0.0006198814601334876,0.5620324993551715,0.2795388726171824
4932.YMR116C,0.22915710570598136,0.036748193144252664,0.0006831674678385829,0.5512734019227525,0.2849900959016386
4932.YNL284C,0.16903778491662844,0.02838206473833925,0.00021349428291511842,0.532328990228013,0.35416092858548104
4932.YOR034C,0.02218142878996482,0.001843365620712995,4.836758097106176e-05,0.4821152002360056,0.16312260536398468
4932.YKR081C,0.14960991280403857,0.02460627302821453,0.00028924252468353435,0.5290118960912843,0.40613455069879206
4932.YGL042C,0.0012238029677221968,1.1411654842568567e-05,1.2560468608903494e-06,0.33951386724836397,0.14285714285714285
4932.YDR147W,0.05185865075722809,0.005212090080810423,6.880092410843784e-05,0.49650615221023847,0.20980607774345011
4932.YBL023C,0.10188159706287289,0.014354402972680676,0.00011818449628560122,0.5095486787746512,0.31692745376955905
4932.YDR537C,0.0029065320483402175,0.00016746773939921766,8.123648552151967e-06,0.3966626213592233,0.25146198830409355
4932.YDR164C,0.06027229616031819,0.006911095910283008,5.3033031812031516e-05,0.4942163755953731,0.2777670141176167
4932.YGL258W,0.014838610983631637,0.0010775835266668527,1.3165225901395234e-05,0.47992071066735187,0.16988831615120276
4932.YBR006W,0.13415940033654583,0.01510464502175065,0.00018912739429702115,0.5236302467157962,0.27305884006810266
4932.YLR190W,0.0283004436285758,0.0028010817327984473,3.81408599998507e-05,0.48314855875831486,0.2280258519388954
4932.YGL117W,0.018662995257763503,0.0017141567185674678,1.889005800711754e-05,0.48197301481973015,0.2640563609267037
4932.YLR450W,0.08184182346642191,0.010359870296285382,0.00014867687871493722,0.5049436119264638,0.24008540725961708
